GENE,POS_HG19,POS,TISS,FULL_TISS,TISS_STATE,STATUS,COLOR,START,STOP
CXorf58,23926122,23908005,B2,brain20,inactive,inactive,lightsteelblue3,23908006,23939509
CXorf58,23926122,23908005,SF,subcutaneous_fat,inactive,inactive,lightsteelblue3,23908006,23939509
CXorf58,23926122,23908005,MU,muscle,inactive,inactive,lightsteelblue3,23908006,23939509
CXorf58,23926122,23908005,B1,brain10,inactive,inactive,lightsteelblue3,23908006,23939509
CXorf58,23926122,23908005,ST,stomach,inactive,inactive,lightsteelblue3,23908006,23939509
CXorf58,23926122,23908005,PA,pancreas,inactive,inactive,lightsteelblue3,23908006,23939509
CXorf58,23926122,23908005,PB,peripheral_blood_leukocytes,inactive,inactive,lightsteelblue3,23908006,23939509
CXorf58,23926122,23908005,AD,adrenal,inactive,inactive,lightsteelblue3,23908006,23939509
CXorf58,23926122,23908005,HE,heart,inactive,inactive,lightsteelblue3,23908006,23939509
CXorf58,23926122,23908005,OM,omentum,inactive,inactive,lightsteelblue3,23908006,23939509
CXorf58,23926122,23908005,WB,whole_blood,inactive,inactive,lightsteelblue3,23908006,23939509
CXorf58,23926122,23908005,PC,brain_prefrontal_cortex,inactive,inactive,lightsteelblue3,23908006,23939509
CXorf58,23926122,23908005,LI,liver,inactive,inactive,lightsteelblue3,23908006,23939509
CXorf58,23926122,23908005,B7,brain7,inactive,inactive,lightsteelblue3,23908006,23939509
CXorf58,23926122,23908005,BU,buccal,inactive,inactive,lightsteelblue3,23908006,23939509
CXorf58,23926122,23908005,BC,buffy_coat,inactive,inactive,lightsteelblue3,23908006,23939509
CXorf58,23926122,23908005,KT,kidney_tubule,inactive,inactive,lightsteelblue3,23908006,23939509
CXorf58,23926122,23908005,KI,kidney,inactive,inactive,lightsteelblue3,23908006,23939509
CXorf58,23926122,23908005,SA,saliva,inactive,inactive,lightsteelblue3,23908006,23939509
CXorf58,23926122,23908005,BL,blood,inactive,inactive,lightsteelblue3,23908006,23939509
CXorf58,23926122,23908005,BS,blood_spot,inactive,inactive,lightsteelblue3,23908006,23939509
CXorf58,23926122,23908005,CB,cord_blood,inactive,inactive,lightsteelblue3,23908006,23939509
CXorf58,23926122,23908005,BR,brain,inactive,inactive,lightsteelblue3,23908006,23939509
CXorf58,23926122,23908005,PM,PBMC,inactive,inactive,lightsteelblue3,23908006,23939509
CXorf69,134124967,134990937,KT,kidney_tubule,inactive,variable,turquoise3,NA,NA
CXorf69,134124967,134990937,LU,lung,inactive,variable,turquoise3,NA,NA
CXorf69,134124967,134990937,LI,liver,inactive,variable,turquoise3,NA,NA
CXorf69,134124967,134990937,PC,brain_prefrontal_cortex,inactive,variable,turquoise3,NA,NA
CXorf69,134124967,134990937,BR,brain,inactive,variable,turquoise3,NA,NA
CXorf69,134124967,134990937,B1,brain10,inactive,variable,turquoise3,NA,NA
CXorf69,134124967,134990937,B2,brain20,inactive,variable,turquoise3,NA,NA
CXorf69,134124967,134990937,B7,brain7,inactive,variable,turquoise3,NA,NA
CXorf69,134124967,134990937,WB,whole_blood,inactive,variable,turquoise3,NA,NA
CXorf69,134124967,134990937,PM,PBMC,inactive,variable,turquoise3,NA,NA
CXorf69,134124967,134990937,SL,spleen,inactive,variable,turquoise3,NA,NA
CXorf69,134124967,134990937,CB,cord_blood,inactive,variable,turquoise3,NA,NA
CXorf69,134124967,134990937,PB,peripheral_blood_leukocytes,inactive,variable,turquoise3,NA,NA
CXorf69,134124967,134990937,BU,buccal,inactive,variable,turquoise3,NA,NA
CXorf69,134124967,134990937,BC,buffy_coat,inactive,variable,turquoise3,NA,NA
CXorf69,134124967,134990937,BL,blood,variable,variable,turquoise3,NA,NA
CXorf69,134124967,134990937,SA,saliva,inactive,variable,turquoise3,NA,NA
CXorf69,134124967,134990937,KI,kidney,inactive,variable,turquoise3,NA,NA
CXorf69,134124967,134990937,MU,muscle,uncalled,variable,turquoise3,NA,NA
CXorf69,134124967,134990937,SF,subcutaneous_fat,uncalled,variable,turquoise3,NA,NA
CXorf69,134124967,134990937,OM,omentum,inactive,variable,turquoise3,NA,NA
CXorf69,134124967,134990937,ST,stomach,inactive,variable,turquoise3,NA,NA
CXorf69,134124967,134990937,HA,hair,inactive,variable,turquoise3,NA,NA
CXorf69,134124967,134990937,HE,heart,inactive,variable,turquoise3,NA,NA
CXorf69,134124967,134990937,PA,pancreas,inactive,variable,turquoise3,NA,NA
CXorf69,134124967,134990937,AD,adrenal,inactive,variable,turquoise3,NA,NA
CXorf69,134124967,134990937,BS,blood_spot,inactive,variable,turquoise3,NA,NA
DACH2,85403454,86148450,CB,cord_blood,inactive,inactive,lightsteelblue3,86148451,86832604
DACH2,85403454,86148450,AD,adrenal,inactive,inactive,lightsteelblue3,86148451,86832604
DACH2,85403454,86148450,MU,muscle,inactive,inactive,lightsteelblue3,86148451,86832604
DACH2,85403454,86148450,OM,omentum,inactive,inactive,lightsteelblue3,86148451,86832604
DACH2,85403454,86148450,HE,heart,inactive,inactive,lightsteelblue3,86148451,86832604
DACH2,85403454,86148450,BS,blood_spot,inactive,inactive,lightsteelblue3,86148451,86832604
DACH2,85403454,86148450,SA,saliva,inactive,inactive,lightsteelblue3,86148451,86832604
DACH2,85403454,86148450,SL,spleen,inactive,inactive,lightsteelblue3,86148451,86832604
DACH2,85403454,86148450,PM,PBMC,inactive,inactive,lightsteelblue3,86148451,86832604
DACH2,85403454,86148450,PA,pancreas,inactive,inactive,lightsteelblue3,86148451,86832604
DACH2,85403454,86148450,HA,hair,inactive,inactive,lightsteelblue3,86148451,86832604
DACH2,85403454,86148450,BU,buccal,inactive,inactive,lightsteelblue3,86148451,86832604
DACH2,85403454,86148450,BR,brain,inactive,inactive,lightsteelblue3,86148451,86832604
DACH2,85403454,86148450,SF,subcutaneous_fat,inactive,inactive,lightsteelblue3,86148451,86832604
DACH2,85403454,86148450,KI,kidney,inactive,inactive,lightsteelblue3,86148451,86832604
DACH2,85403454,86148450,KT,kidney_tubule,inactive,inactive,lightsteelblue3,86148451,86832604
DACH2,85403454,86148450,WB,whole_blood,inactive,inactive,lightsteelblue3,86148451,86832604
DACH2,85403454,86148450,LU,lung,inactive,inactive,lightsteelblue3,86148451,86832604
DACH2,85403454,86148450,B1,brain10,inactive,inactive,lightsteelblue3,86148451,86832604
DACH2,85403454,86148450,PB,peripheral_blood_leukocytes,inactive,inactive,lightsteelblue3,86148451,86832604
DACH2,85403454,86148450,BC,buffy_coat,inactive,inactive,lightsteelblue3,86148451,86832604
DACH2,85403454,86148450,PC,brain_prefrontal_cortex,inactive,inactive,lightsteelblue3,86148451,86832604
DACH2,85403454,86148450,ST,stomach,inactive,inactive,lightsteelblue3,86148451,86832604
DACH2,85403454,86148450,B7,brain7,inactive,inactive,lightsteelblue3,86148451,86832604
DACH2,85403454,86148450,LI,liver,inactive,inactive,lightsteelblue3,86148451,86832604
DACH2,85403454,86148450,BL,blood,inactive,inactive,lightsteelblue3,86148451,86832604
DACH2,85403454,86148450,B2,brain20,inactive,inactive,lightsteelblue3,86148451,86832604
DCAF12L2,125300079,126166096,BL,blood,inactive,inactive,lightsteelblue3,126163499,126166289
DCAF12L2,125300079,126166096,B1,brain10,inactive,inactive,lightsteelblue3,126163499,126166289
DCAF12L2,125300079,126166096,PM,PBMC,inactive,inactive,lightsteelblue3,126163499,126166289
DCAF12L2,125300079,126166096,BR,brain,inactive,inactive,lightsteelblue3,126163499,126166289
DCAF12L2,125300079,126166096,BC,buffy_coat,inactive,inactive,lightsteelblue3,126163499,126166289
DCAF12L2,125300079,126166096,B2,brain20,inactive,inactive,lightsteelblue3,126163499,126166289
DCAF12L2,125300079,126166096,AD,adrenal,inactive,inactive,lightsteelblue3,126163499,126166289
DCAF12L2,125300079,126166096,B7,brain7,inactive,inactive,lightsteelblue3,126163499,126166289
DCAF12L2,125300079,126166096,BU,buccal,inactive,inactive,lightsteelblue3,126163499,126166289
DCAF12L2,125300079,126166096,PB,peripheral_blood_leukocytes,inactive,inactive,lightsteelblue3,126163499,126166289
DCAF12L2,125300079,126166096,SA,saliva,inactive,inactive,lightsteelblue3,126163499,126166289
DCAF12L2,125300079,126166096,KI,kidney,inactive,inactive,lightsteelblue3,126163499,126166289
DCAF12L2,125300079,126166096,MU,muscle,inactive,inactive,lightsteelblue3,126163499,126166289
DCAF12L2,125300079,126166096,WB,whole_blood,inactive,inactive,lightsteelblue3,126163499,126166289
DCAF12L2,125300079,126166096,BS,blood_spot,inactive,inactive,lightsteelblue3,126163499,126166289
DCAF12L2,125300079,126166096,HA,hair,inactive,inactive,lightsteelblue3,126163499,126166289
DCAF12L2,125300079,126166096,KT,kidney_tubule,inactive,inactive,lightsteelblue3,126163499,126166289
DCAF12L2,125300079,126166096,CB,cord_blood,inactive,inactive,lightsteelblue3,126163499,126166289
DCAF12L2,125300079,126166096,PC,brain_prefrontal_cortex,inactive,inactive,lightsteelblue3,126163499,126166289
DCAF12L2,125300079,126166096,OM,omentum,inactive,inactive,lightsteelblue3,126163499,126166289
DCAF12L2,125300079,126166096,ST,stomach,inactive,inactive,lightsteelblue3,126163499,126166289
DCAF12L2,125300079,126166096,HE,heart,inactive,inactive,lightsteelblue3,126163499,126166289
DCAF12L2,125300079,126166096,SF,subcutaneous_fat,inactive,inactive,lightsteelblue3,126163499,126166289
DCAF12L2,125300079,126166096,LI,liver,inactive,inactive,lightsteelblue3,126163499,126166289
DCAF12L2,125300079,126166096,LU,lung,inactive,inactive,lightsteelblue3,126163499,126166289
DCAF12L2,125300079,126166096,PA,pancreas,inactive,inactive,lightsteelblue3,126163499,126166289
DCAF12L2,125300079,126166096,SL,spleen,inactive,inactive,lightsteelblue3,126163499,126166289
DDX26B,134654554,135520629,PB,peripheral_blood_leukocytes,inactive,inactive,lightsteelblue3,NA,NA
DDX26B,134654554,135520629,BU,buccal,inactive,inactive,lightsteelblue3,NA,NA
DDX26B,134654554,135520629,BC,buffy_coat,inactive,inactive,lightsteelblue3,NA,NA
DDX26B,134654554,135520629,BL,blood,inactive,inactive,lightsteelblue3,NA,NA
DDX26B,134654554,135520629,SA,saliva,inactive,inactive,lightsteelblue3,NA,NA
DDX26B,134654554,135520629,KI,kidney,inactive,inactive,lightsteelblue3,NA,NA
DDX26B,134654554,135520629,MU,muscle,inactive,inactive,lightsteelblue3,NA,NA
DDX26B,134654554,135520629,SF,subcutaneous_fat,inactive,inactive,lightsteelblue3,NA,NA
DDX26B,134654554,135520629,OM,omentum,inactive,inactive,lightsteelblue3,NA,NA
DDX26B,134654554,135520629,ST,stomach,inactive,inactive,lightsteelblue3,NA,NA
DDX26B,134654554,135520629,HA,hair,inactive,inactive,lightsteelblue3,NA,NA
DDX26B,134654554,135520629,HE,heart,inactive,inactive,lightsteelblue3,NA,NA
DDX26B,134654554,135520629,PA,pancreas,inactive,inactive,lightsteelblue3,NA,NA
DDX26B,134654554,135520629,AD,adrenal,inactive,inactive,lightsteelblue3,NA,NA
DDX26B,134654554,135520629,SL,spleen,inactive,inactive,lightsteelblue3,NA,NA
DDX26B,134654554,135520629,LU,lung,inactive,inactive,lightsteelblue3,NA,NA
DDX26B,134654554,135520629,LI,liver,inactive,inactive,lightsteelblue3,NA,NA
DDX26B,134654554,135520629,PC,brain_prefrontal_cortex,inactive,inactive,lightsteelblue3,NA,NA
DDX26B,134654554,135520629,BR,brain,inactive,inactive,lightsteelblue3,NA,NA
DDX26B,134654554,135520629,B1,brain10,inactive,inactive,lightsteelblue3,NA,NA
DDX26B,134654554,135520629,B2,brain20,inactive,inactive,lightsteelblue3,NA,NA
DDX26B,134654554,135520629,B7,brain7,inactive,inactive,lightsteelblue3,NA,NA
DDX26B,134654554,135520629,WB,whole_blood,inactive,inactive,lightsteelblue3,NA,NA
DDX26B,134654554,135520629,PM,PBMC,inactive,inactive,lightsteelblue3,NA,NA
DDX26B,134654554,135520629,CB,cord_blood,inactive,inactive,lightsteelblue3,NA,NA
DDX26B,134654554,135520629,BS,blood_spot,inactive,inactive,lightsteelblue3,NA,NA
DDX26B,134654554,135520629,KT,kidney_tubule,inactive,inactive,lightsteelblue3,NA,NA
DDX3X,41192650,41333397,CB,cord_blood,escape,escape,purple,41333348,41364472
DDX3X,41193843,41334590,BC,buffy_coat,escape,escape,purple,41333348,41364472
DDX3X,41192650,41333397,B2,brain20,escape,escape,purple,41333348,41364472
DDX3X,41193843,41334590,AD,adrenal,escape,escape,purple,41333348,41364472
DDX3X,41192650,41333397,WB,whole_blood,escape,escape,purple,41333348,41364472
DDX3X,41192650,41333397,B7,brain7,escape,escape,purple,41333348,41364472
DDX3X,41193843,41334590,BU,buccal,escape,escape,purple,41333348,41364472
DDX3X,41193843,41334590,HE,heart,escape,escape,purple,41333348,41364472
DDX3X,41193843,41334590,PB,peripheral_blood_leukocytes,escape,escape,purple,41333348,41364472
DDX3X,41192650,41333397,PM,PBMC,escape,escape,purple,41333348,41364472
DDX3X,41192650,41333397,BS,blood_spot,escape,escape,purple,41333348,41364472
DDX3X,41193843,41334590,ST,stomach,escape,escape,purple,41333348,41364472
DDX3X,41192650,41333397,OM,omentum,escape,escape,purple,41333348,41364472
DDX3X,41192650,41333397,BR,brain,escape,escape,purple,41333348,41364472
DDX3X,41192650,41333397,HE,heart,escape,escape,purple,41333348,41364472
DDX3X,41193843,41334590,PM,PBMC,escape,escape,purple,41333348,41364472
DDX3X,41192650,41333397,KT,kidney_tubule,escape,escape,purple,41333348,41364472
DDX3X,41192650,41333397,B1,brain10,escape,escape,purple,41333348,41364472
DDX3X,41193843,41334590,BS,blood_spot,escape,escape,purple,41333348,41364472
DDX3X,41192650,41333397,SA,saliva,escape,escape,purple,41333348,41364472
DDX3X,41193843,41334590,HA,hair,escape,escape,purple,41333348,41364472
DDX3X,41192650,41333397,HA,hair,escape,escape,purple,41333348,41364472
DDX3X,41192650,41333397,ST,stomach,escape,escape,purple,41333348,41364472
DDX3X,41193843,41334590,B1,brain10,escape,escape,purple,41333348,41364472
DDX3X,41192650,41333397,BC,buffy_coat,escape,escape,purple,41333348,41364472
DDX3X,41192650,41333397,SF,subcutaneous_fat,escape,escape,purple,41333348,41364472
DDX3X,41192650,41333397,LI,liver,escape,escape,purple,41333348,41364472
DDX3X,41193843,41334590,CB,cord_blood,escape,escape,purple,41333348,41364472
DDX3X,41193843,41334590,BR,brain,escape,escape,purple,41333348,41364472
DDX3X,41192650,41333397,KI,kidney,escape,escape,purple,41333348,41364472
DDX3X,41193843,41334590,BL,blood,escape,escape,purple,41333348,41364472
DDX3X,41193843,41334590,PC,brain_prefrontal_cortex,escape,escape,purple,41333348,41364472
DDX3X,41192650,41333397,LU,lung,escape,escape,purple,41333348,41364472
DDX3X,41192650,41333397,BU,buccal,escape,escape,purple,41333348,41364472
DDX3X,41193843,41334590,PA,pancreas,escape,escape,purple,41333348,41364472
DDX3X,41193843,41334590,KT,kidney_tubule,escape,escape,purple,41333348,41364472
DDX3X,41193843,41334590,SA,saliva,escape,escape,purple,41333348,41364472
DDX3X,41193843,41334590,KI,kidney,escape,escape,purple,41333348,41364472
DDX3X,41193843,41334590,B2,brain20,escape,escape,purple,41333348,41364472
DDX3X,41192650,41333397,MU,muscle,escape,escape,purple,41333348,41364472
DDX3X,41192650,41333397,SL,spleen,escape,escape,purple,41333348,41364472
DDX3X,41193843,41334590,WB,whole_blood,escape,escape,purple,41333348,41364472
DDX3X,41193843,41334590,B7,brain7,escape,escape,purple,41333348,41364472
DDX3X,41192650,41333397,PC,brain_prefrontal_cortex,escape,escape,purple,41333348,41364472
DDX3X,41192650,41333397,BL,blood,escape,escape,purple,41333348,41364472
DDX3X,41193843,41334590,LI,liver,escape,escape,purple,41333348,41364472
DDX3X,41193843,41334590,LU,lung,escape,escape,purple,41333348,41364472
DDX3X,41193843,41334590,OM,omentum,escape,escape,purple,41333348,41364472
DDX3X,41193843,41334590,SF,subcutaneous_fat,escape,escape,purple,41333348,41364472
DDX3X,41192650,41333397,PA,pancreas,escape,escape,purple,41333348,41364472
DDX3X,41192650,41333397,AD,adrenal,escape,escape,purple,41333348,41364472
DDX3X,41193843,41334590,SL,spleen,escape,escape,purple,41333348,41364472
DDX3X,41193843,41334590,MU,muscle,escape,escape,purple,41333348,41364472
DDX3X,41192650,41333397,PB,peripheral_blood_leukocytes,escape,escape,purple,41333348,41364472
DGKK,50213720,50470721,CB,cord_blood,inactive,inactive,lightsteelblue3,50365409,50470825
DGKK,50213720,50470721,BL,blood,inactive,inactive,lightsteelblue3,50365409,50470825
DGKK,50213720,50470721,PM,PBMC,inactive,inactive,lightsteelblue3,50365409,50470825
DGKK,50213720,50470721,PC,brain_prefrontal_cortex,inactive,inactive,lightsteelblue3,50365409,50470825
DGKK,50213720,50470721,MU,muscle,inactive,inactive,lightsteelblue3,50365409,50470825
DGKK,50213720,50470721,B2,brain20,inactive,inactive,lightsteelblue3,50365409,50470825
DGKK,50213720,50470721,WB,whole_blood,inactive,inactive,lightsteelblue3,50365409,50470825
DGKK,50213720,50470721,KI,kidney,inactive,inactive,lightsteelblue3,50365409,50470825
DGKK,50213720,50470721,BC,buffy_coat,inactive,inactive,lightsteelblue3,50365409,50470825
DGKK,50213720,50470721,SF,subcutaneous_fat,inactive,inactive,lightsteelblue3,50365409,50470825
DGKK,50213720,50470721,LI,liver,inactive,inactive,lightsteelblue3,50365409,50470825
DGKK,50213720,50470721,BU,buccal,inactive,inactive,lightsteelblue3,50365409,50470825
DGKK,50213720,50470721,BR,brain,inactive,inactive,lightsteelblue3,50365409,50470825
DGKK,50213720,50470721,SL,spleen,inactive,inactive,lightsteelblue3,50365409,50470825
DGKK,50213720,50470721,BS,blood_spot,inactive,inactive,lightsteelblue3,50365409,50470825
DGKK,50213720,50470721,LU,lung,inactive,inactive,lightsteelblue3,50365409,50470825
DGKK,50213720,50470721,KT,kidney_tubule,inactive,inactive,lightsteelblue3,50365409,50470825
DGKK,50213720,50470721,PB,peripheral_blood_leukocytes,inactive,inactive,lightsteelblue3,50365409,50470825
DGKK,50213720,50470721,OM,omentum,inactive,inactive,lightsteelblue3,50365409,50470825
DGKK,50213720,50470721,B7,brain7,inactive,inactive,lightsteelblue3,50365409,50470825
DGKK,50213720,50470721,SA,saliva,inactive,inactive,lightsteelblue3,50365409,50470825
DGKK,50213720,50470721,HA,hair,inactive,inactive,lightsteelblue3,50365409,50470825
DGKK,50213720,50470721,AD,adrenal,inactive,inactive,lightsteelblue3,50365409,50470825
DGKK,50213720,50470721,PA,pancreas,inactive,inactive,lightsteelblue3,50365409,50470825
DGKK,50213720,50470721,HE,heart,inactive,inactive,lightsteelblue3,50365409,50470825
DGKK,50213720,50470721,B1,brain10,inactive,inactive,lightsteelblue3,50365409,50470825
DGKK,50213720,50470721,ST,stomach,inactive,inactive,lightsteelblue3,50365409,50470825
DKC1,153991030,154762755,PB,peripheral_blood_leukocytes,inactive,inactive,lightsteelblue3,154762742,154777689
DKC1,153991030,154762755,BU,buccal,inactive,inactive,lightsteelblue3,154762742,154777689
DKC1,153991030,154762755,BC,buffy_coat,inactive,inactive,lightsteelblue3,154762742,154777689
DKC1,153991030,154762755,BL,blood,inactive,inactive,lightsteelblue3,154762742,154777689
DKC1,153991030,154762755,SA,saliva,inactive,inactive,lightsteelblue3,154762742,154777689
DKC1,153991030,154762755,KI,kidney,inactive,inactive,lightsteelblue3,154762742,154777689
DKC1,153991030,154762755,MU,muscle,inactive,inactive,lightsteelblue3,154762742,154777689
DKC1,153991030,154762755,SF,subcutaneous_fat,inactive,inactive,lightsteelblue3,154762742,154777689
DKC1,153991030,154762755,OM,omentum,inactive,inactive,lightsteelblue3,154762742,154777689
